entity_type,entity_code,decision,reviewed_by,reviewed_at,review_notes,evidence_summary,source_references
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-CFD967E8|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-7E75E2E9|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-33027CCE|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-4F463D91|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-4ABD26E9|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-9BF7F092|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-0279C024|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-A39B3F68|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-3A91AE7D|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-71E260B7|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-7E61BF02|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-085F11EF|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-C74C4BF1|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-6F647F1B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-3951517D|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-7FEEC36F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-6D72BBD3|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-B7A8AF32|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-0FBF48C0|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-E470E871|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-9D3EC878|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-FE58BCFF|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-EFFC6A71|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-86244057|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-B4EC5AB6|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-40628FD9|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-183F3A28|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-01B92F1B|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-FDD48A42|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-02174F4C|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-DA579DE3|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-526A2907|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-51938C91|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-CEBC803D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-24DBA435|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-D91E090F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-052B962E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-9B041FBA|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-4E6E590A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-8F3B6753|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-FB0488C1|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-128B4945|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-E58DBE55|desirable,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-91C43F3B|essential,deferred,,,,,
occupation_skill,CPX-OCC-CBE-003|CPX-SKL-AUTO-FC872E3D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-73468814|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-296147A6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-EDCE5C5F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-3DD46D2B|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-3DE722C1|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-55DD3C70|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-32EA871F|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-D762815A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-114ACB44|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-9F831EBC|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-1ED9183B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-293BF304|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-BA27F563|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-72AD8FD7|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-8C73E38B|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-CC7014C4|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-308E8C1F|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-BC39FD06|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-A1250330|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-8AD90170|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-2EFE14EF|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-F2885F17|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-F17D0712|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-2374F94A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-227982E3|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-7DE32953|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-E7948D2D|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-008|CPX-SKL-AUTO-27844208|desirable,deferred,,,,,
occupation_skill,CPX-OCC-PPM-003|CPX-SKL-AUTO-217B3D30|desirable,deferred,,,,,
occupation_skill,CPX-OCC-PPM-003|CPX-SKL-AUTO-50E60467|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-003|CPX-SKL-AUTO-8C38C854|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-003|CPX-SKL-AUTO-8C767E60|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-003|CPX-SKL-AUTO-0FE93BD2|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-6FCD6C0C|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-528283E3|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-5CCCEBCC|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-25182E5E|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-EDE8287D|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-741349F8|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-4C98B987|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-1AFBD2E9|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-8596933D|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-AFC90865|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-454C1FEF|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-8BD82A3B|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-B4028266|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-0CDA09A8|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-3688C02B|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-B89755B4|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-D04C893E|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-CFD967E8|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-CA752BC5|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-6597191C|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-E833ED69|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-BAD2D617|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-AC2FA9DF|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-C1B857DC|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-012|CPX-SKL-AUTO-D6C102D0|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-959DB502|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-BC270433|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-8AE6A31F|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-706081E9|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-B257C61C|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-83A7E9C5|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-AA25BFD8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-CFC4C6AB|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-6109699C|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-550464DF|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-352E7A5E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-8695F01D|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-40AA1A5B|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-41EE425A|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-8C767E60|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-022|CPX-SKL-AUTO-B6796883|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-38A054F6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-AEDDE0A3|desirable,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-A86AACE0|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-00CA60A1|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-50E60467|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-77C8FC1F|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-6EB75794|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-8859E9D2|desirable,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-B6D8D6C0|desirable,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-AA25BFD8|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-073A34F6|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-40AA1A5B|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-656B7CFF|desirable,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-A89BD321|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-AE0F3FE2|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-FC09EE69|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-8C767E60|essential,deferred,,,,,
occupation_skill,CPX-OCC-PPM-001|CPX-SKL-AUTO-8AB730BB|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-2CD33572|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-0CE30C7C|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-0279C024|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-081400C1|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-D9ADEFFB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-959DB502|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-F260B394|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-1D4E2E34|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-6F647F1B|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-4E8960AB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-E900B26A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-C999ABAC|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-B7A8AF32|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-8308E008|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-0FBF48C0|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-E470E871|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-7C31C384|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-9A3392C7|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-1014C414|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-40628FD9|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-B83CDA08|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-33D28B04|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-8695F01D|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-CFD967E8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-D5CBD41C|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-54FB3524|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-EBE5DD16|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-1083AFD4|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-052B962E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-06DC0CB9|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-D7F587B8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-7E351D62|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-8766C1B8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-DA0A87CC|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-067EB21B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-E66D8FAF|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-8018132A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-4D910082|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-D82A5A70|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-006|CPX-SKL-AUTO-B25A8613|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-4C159E21|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-FBA7AB70|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-0279C024|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-89F3C417|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-081400C1|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-7BA81C23|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-1D4E2E34|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-C69066D1|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-D78D6565|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-772726C6|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-AFC90865|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-CD7D1479|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-3F931A3E|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-E470E871|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-CB01B914|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-F2A5DD0B|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-BCC2505C|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-9DBBE0D9|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-B257C61C|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-40628FD9|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-D5CBD41C|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-F5A252C7|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-45BD37E4|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-6597191C|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-5842956D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-AF950849|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-87617883|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-82C7686C|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-50B4998D|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-0AE4E961|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-6ED6A9CC|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-016|CPX-SKL-AUTO-27F36313|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-9EB95764|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-528283E3|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-4E119AE5|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-189AD04A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-94239DBE|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-29CA2796|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-D4D4A52D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-EC70200E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-F8BF04A0|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-69338A4B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-D734993E|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-335B2ED6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-34961DCA|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-DD66215C|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-AAD4B544|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-B03D6270|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-8C5C088A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-02EE932D|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-6C107287|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-C30B841B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-237E0688|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-4DF13081|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-4AF447CA|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-AD1957AD|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-3A4298F8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-371E7D5A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-C25F13D2|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-AF38D05B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-25F7654A|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-077C58F7|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-174310DB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-5D643581|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-42C1BBE8|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-51493DB2|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-E7E96E1F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-1DCB06A9|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-3E770F62|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-2E8E16D6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-C96112D6|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-081400C1|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-BFE5E548|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-07D3E689|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-AF057CB4|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-D9ADEFFB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-588B8FBB|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-BC270433|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-8306A238|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-6916E7CE|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-67BD8C74|essential,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-8674B20B|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-F0A2A524|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-C3D3578F|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-1D4E2E34|desirable,deferred,,,,,
occupation_skill,CPX-OCC-ENG-011|CPX-SKL-AUTO-479F8458|desirable,deferred,,,,,
