skill_code,alias,normalised_alias,language_code,country_code,industry_context,source_id,source_record_id,source_name,confidence,verification_status,review_status,reviewed_by,reviewed_at,review_notes,taxonomy_version
CPX-SKL-AUTO-89F3C417,aircraft flight control systems,aircraft flight control systems,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/2672f6a9-1e70-43c5-859d-e6a0fc9ea0f1,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-3F931A3E,aircraft mechanics,aircraft mechanics,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/532bcdca-a889-4dea-8f7f-4e03d8cfd0d2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-320273DB,Airline global distribution systems GDS software,airline global distribution systems gds software,en,US,tool,onet,onet/skills.csv:403,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1485E59B,AIRMaster+,airmaster+,en,US,tool,onet,onet/skills.csv:387,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4C159E21,airport planning,airport planning,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/137833bd-aa42-47b5-8005-dd004060c8b5,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9C2EFC31,Airtable,airtable,en,US,tool,onet,onet/skills.csv:240,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-460663FB,AJAX,ajax,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-88B31B98,Alcestis,alcestis,en,US,tool,onet,onet/skills.csv:218,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-153CBA2C,Aldata Warehouse Management,aldata warehouse management,en,US,tool,onet,onet/skills.csv:249,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-34C24CC9,Algorithmic software,algorithmic software,en,US,tool,onet,onet/skills.csv:288,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-51493DB2,align software with system architectures,align software with system architectures,en,EU,technical,esco,http://data.europa.eu/esco/skill/2857540c-180b-4208-9127-e94a01871966,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-511A6364,Aljex Inventory,aljex inventory,en,US,tool,onet,onet/skills.csv:361,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-522D495D,Allen Bradley PanelView,allen bradley panelview,en,US,tool,onet,onet/skills.csv:237,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A66F8B9D,Allscripts healthcare automation software,allscripts healthcare automation software,en,US,tool,onet,onet/skills.csv:372,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8A2A2EA6,Alstom ESARAD,alstom esarad,en,US,tool,onet,onet/skills.csv:169,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CEEBA88B,Alstom ESATAN,alstom esatan,en,US,tool,onet,onet/skills.csv:396,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-515FCA4E,Altair Engineering MotionSolve,altair engineering motionsolve,en,US,tool,onet,onet/skills.csv:377,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AFDBE3F3,Altera hardware description language AHDL,altera hardware description language ahdl,en,US,tool,onet,onet/skills.csv:296,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-70526123,Alteryx software,alteryx software,en,US,tool,onet,onet/skills.csv:233,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-56F77140,Altova MapForce,altova mapforce,en,US,tool,onet,onet/skills.csv:410,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D5420881,Amazon DynamoDB,amazon dynamodb,en,US,tool,onet,onet/skills.csv:227,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6E1EC101,Amazon Elastic Compute Cloud EC2,amazon elastic compute cloud ec2,en,US,tool,onet,onet/skills.csv:206,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-3BC6E8A6,Amazon Elastic Container Service ECS,amazon elastic container service ecs,en,US,tool,onet,onet/skills.csv:415,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8B87A263,Amazon Kinesis,amazon kinesis,en,US,tool,onet,onet/skills.csv:168,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2D1CF748,Amazon Redshift,amazon redshift,en,US,tool,onet,onet/skills.csv:315,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E1F4AA2D,Amazon Simple Storage Service S3,amazon simple storage service s3,en,US,tool,onet,onet/skills.csv:243,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-43D079AB,Amazon Web Services AWS CloudFormation,amazon web services aws cloudformation,en,US,tool,onet,onet/skills.csv:369,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B218B2B4,Amazon Web Services AWS software,amazon web services aws software,en,US,tool,onet,onet/skills.csv:365,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BD0F1A41,Ambient Design ArtRage,ambient design artrage,en,US,tool,onet,onet/skills.csv:291,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9FBE7F69,Amortization loan software,amortization loan software,en,US,tool,onet,onet/skills.csv:192,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7894BD02,analyse community needs,analyse community needs,en,EU,transferable,esco,http://data.europa.eu/esco/skill/fbe6232a-e2b2-4830-a5e6-ed6415f01e85,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A176B1E7,analyse energy consumption,analyse energy consumption,en,EU,transferable,esco,http://data.europa.eu/esco/skill/29bfe2cd-f011-4f94-a3aa-f77768e60460,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F6536A51,analyse environmental data,analyse environmental data,en,EU,technical,esco,http://data.europa.eu/esco/skill/77f109c4-3107-4d2a-a512-5160ac103933,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4D910082,analyse production processes for improvement,analyse production processes for improvement,en,EU,transferable,esco,http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-238F79D4,analyse road traffic patterns,analyse road traffic patterns,en,EU,transferable,esco,http://data.europa.eu/esco/skill/95f4631e-fcde-467f-8277-01e824b40a06,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A89BD321,analyse route possibilities in pipeline projects,analyse route possibilities in pipeline projects,en,EU,transferable,esco,http://data.europa.eu/esco/skill/bc946ebd-caa8-4e18-b5c5-5928768f45fa,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-26E9D067,analyse software specifications,analyse software specifications,en,EU,technical,esco,http://data.europa.eu/esco/skill/f28617ad-afdd-4041-814c-216153a38998,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-518B0746,analyse stress resistance of materials,analyse stress resistance of materials,en,EU,transferable,esco,http://data.europa.eu/esco/skill/a9d2af37-f208-4ce8-8cc2-24de0b02b555,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CD7335A8,analyse stress resistance of products,analyse stress resistance of products,en,EU,transferable,esco,http://data.europa.eu/esco/skill/632843be-2872-47b4-a92e-352629f9bd88,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-550464DF,analyse test data,analyse test data,en,EU,technical,esco,http://data.europa.eu/esco/skill/81a2db2c-7e55-44d0-9cd9-74c25147d7cd,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B4142F9E,analyse transport business networks,analyse transport business networks,en,EU,transferable,esco,http://data.europa.eu/esco/skill/b8316819-feca-403d-902f-a86562fd91e9,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-88F5680B,analyse transport studies,analyse transport studies,en,EU,transferable,esco,http://data.europa.eu/esco/skill/99095ca0-1218-462d-9e95-79e334ba8b63,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-75E7C22D,analyse transportation costs,analyse transportation costs,en,EU,transferable,esco,http://data.europa.eu/esco/skill/620b7a6a-2231-4fea-b175-fd7ff16cce0a,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-04466A42,Analyse-it,analyse-it,en,US,tool,onet,onet/skills.csv:251,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BEAE4466,Angoss KnowledgeSEEKER,angoss knowledgeseeker,en,US,tool,onet,onet/skills.csv:308,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D0928101,Anisotropic Crystalline Etch Simulation ACES,anisotropic crystalline etch simulation aces,en,US,tool,onet,onet/skills.csv:352,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1E969B1A,Ansible software,ansible software,en,US,tool,onet,onet/skills.csv:159,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9B4A74F3,Ansoft Simplorer,ansoft simplorer,en,US,tool,onet,onet/skills.csv:334,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FEB129DD,ANSYS AQWA,ansys aqwa,en,US,tool,onet,onet/skills.csv:289,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9761C7D2,ANSYS ASAS,ansys asas,en,US,tool,onet,onet/skills.csv:171,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-22AE3053,Ansys Fluent,ansys fluent,en,US,tool,onet,onet/skills.csv:163,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4FF55D0A,ANSYS LS-DYNA,ansys ls-dyna,en,US,tool,onet,onet/skills.csv:175,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-78A9AF33,ANSYS Mechanical,ansys mechanical,en,US,tool,onet,onet/skills.csv:245,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C65354BE,ANSYS simulation software,ansys simulation software,en,US,tool,onet,onet/skills.csv:283,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A4FF2DF3,Anthropometric databases,anthropometric databases,en,US,tool,onet,onet/skills.csv:383,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-76D822CE,Anti-spyware software,anti-spyware software,en,US,tool,onet,onet/skills.csv:247,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-302518D3,Antivirus software,antivirus software,en,US,tool,onet,onet/skills.csv:354,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5FD8B76E,Apache Accumulo,apache accumulo,en,US,tool,onet,onet/skills.csv:204,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F5CFEC1E,Apache Ant,apache ant,en,US,tool,onet,onet/skills.csv:295,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E118CD93,Apache Groovy,apache groovy,en,US,tool,onet,onet/skills.csv:269,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E4C046B0,Apache Hadoop,apache hadoop,en,US,tool,onet,onet/skills.csv:290,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-76133A17,Apache Hive,apache hive,en,US,tool,onet,onet/skills.csv:303,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9968D2F8,Apache Kafka,apache kafka,en,US,tool,onet,onet/skills.csv:258,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-86CD4ABE,Apache Subversion SVN,apache subversion svn,en,US,tool,onet,onet/skills.csv:241,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-021D5DB6,Apache Tomcat,apache tomcat,en,US,tool,onet,onet/skills.csv:360,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8E015803,Apian SurveyPro,apian surveypro,en,US,tool,onet,onet/skills.csv:250,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E2304D04,APL,apl,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-028612FC,Apollo Photonics APSS,apollo photonics apss,en,US,tool,onet,onet/skills.csv:412,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-08BA3BD8,Apple AppleWorks,apple appleworks,en,US,tool,onet,onet/skills.csv:298,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-29477404,Apple Final Cut Pro,apple final cut pro,en,US,tool,onet,onet/skills.csv:391,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1DAD6E01,Apple iOS,apple ios,en,US,tool,onet,onet/skills.csv:414,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-16990971,Apple macOS,apple macos,en,US,tool,onet,onet/skills.csv:388,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A1A7D238,Appletree,appletree,en,US,tool,onet,onet/skills.csv:205,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-3D4E6289,Application-specific integrated circuit ASIC logic synthesis software,application-specific integrated circuit asic logic synthesis software,en,US,tool,onet,onet/skills.csv:341,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E784FB58,Applied Flow Technology AFT Arrow,applied flow technology aft arrow,en,US,tool,onet,onet/skills.csv:378,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-76A30230,Applied Flow Technology AFT Fathom,applied flow technology aft fathom,en,US,tool,onet,onet/skills.csv:242,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CC7014C4,apply a protective layer,apply a protective layer,en,EU,transferable,esco,http://data.europa.eu/esco/skill/87ebb1d4-3aab-4257-b2bd-7b7f2008eea2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C999ABAC,apply advanced manufacturing,apply advanced manufacturing,en,EU,transferable,esco,http://data.europa.eu/esco/skill/4f0e579d-ca7b-427c-ace6-9e2de3eb19c7,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-526A2907,apply digital mapping,apply digital mapping,en,EU,transferable,esco,http://data.europa.eu/esco/skill/9295d1c5-8d7d-423e-a6ce-dfbc1d991f88,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8AB730BB,apply health and safety standards,apply health and safety standards,en,EU,regulatory,esco,http://data.europa.eu/esco/skill/dcc96a49-0bac-4a9c-8f8e-a32b4e47e6eb,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-79A7D6ED,apply medical first aid on board ship,apply medical first aid on board ship,en,EU,transferable,esco,http://data.europa.eu/esco/skill/1544dfaf-3059-479d-a7d9-6b4b2d902212,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-58DC12FC,apply proofing membranes,apply proofing membranes,en,EU,transferable,esco,http://data.europa.eu/esco/skill/16801a68-549b-4eaf-9531-f2d516a9380c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-02EE932D,apply soldering techniques,apply soldering techniques,en,EU,transferable,esco,http://data.europa.eu/esco/skill/136596a4-00b5-4ed3-bb6e-717198c1ccbe,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-3F771FD9,apply statistical analysis techniques,apply statistical analysis techniques,en,EU,transferable,esco,http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AF950849,apply technical communication skills,apply technical communication skills,en,EU,transferable,esco,http://data.europa.eu/esco/skill/c32ad607-0c4d-4e34-b73f-668298f7bf13,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D82A5A70,approve engineering design,approve engineering design,en,EU,transferable,esco,http://data.europa.eu/esco/skill/f54c10e4-630d-4e50-95e9-4e9e268e8f12,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-39D52C94,Arc Second PocketCAD,arc second pocketcad,en,US,tool,onet,onet/skills.csv:220,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5DF4FCDC,Architectural Energy Corporation ENFORMA Building Diagnostics,architectural energy corporation enforma building diagnostics,en,US,tool,onet,onet/skills.csv:211,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-370820D3,Architectural Energy Corporation VisualDOE,architectural energy corporation visualdoe,en,US,tool,onet,onet/skills.csv:376,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7AFBA776,architecture regulations,architecture regulations,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/88680a21-57f9-46b6-8268-7d8e42aef849,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5C79F42B,ArcSight Enterprise Threat and Risk Management,arcsight enterprise threat and risk management,en,US,tool,onet,onet/skills.csv:411,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-ECC917F4,Aris Global Register,aris global register,en,US,tool,onet,onet/skills.csv:392,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7D41BAA8,Arm-Hand Steadiness,arm-hand steadiness,en,US,transferable,onet,onet/skills.csv:35,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-88C35319,Artificial intelligence software,artificial intelligence software,en,US,tool,onet,onet/skills.csv:350,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8D973383,Artisan Studio,artisan studio,en,US,tool,onet,onet/skills.csv:236,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-20E40C9C,Arts and Humanities,arts and humanities,en,US,domain_knowledge,onet,onet/skills.csv:143,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7A290080,ASI DATAMYTE GageMetrics,asi datamyte gagemetrics,en,US,tool,onet,onet/skills.csv:335,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AA1D8BA1,ASI DATAMYTE QDA,asi datamyte qda,en,US,tool,onet,onet/skills.csv:200,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F62AF20F,ASP.NET,asp.net,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E8CC8FBC,AspenTech Aspen InfoPlus,aspentech aspen infoplus,en,US,tool,onet,onet/skills.csv:208,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BE313C3E,AspenTech aspenONE,aspentech aspenone,en,US,tool,onet,onet/skills.csv:386,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C69066D1,assemble electrical components,assemble electrical components,en,EU,transferable,esco,http://data.europa.eu/esco/skill/415cb0c2-e169-4f99-ba3e-d1c433b75368,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B4A976C3,assemble electromechanical systems,assemble electromechanical systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/78aeeab7-f22f-4fcd-8543-d11340e3ee3c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-ED29323F,assemble instrumentation equipment,assemble instrumentation equipment,en,EU,transferable,esco,http://data.europa.eu/esco/skill/af0b1937-7538-434f-871b-7e8f72e04117,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-07D3E689,assemble microelectromechanical systems,assemble microelectromechanical systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2c11a7eb-f1fc-4df6-909d-7aeff35ff1a4,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1158D781,Assembly (computer programming),assembly computer programming,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-37C59428,Assembly line balancing software,assembly line balancing software,en,US,tool,onet,onet/skills.csv:190,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E5A934CA,assess environmental impact,assess environmental impact,en,EU,transferable,esco,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E66D8FAF,assess financial viability,assess financial viability,en,EU,transferable,esco,http://data.europa.eu/esco/skill/e95058a6-e139-42e7-a470-72038a606649,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-60BCDAD0,assess operating cost,assess operating cost,en,EU,commercial,esco,http://data.europa.eu/esco/skill/cfbde1b6-8e47-4b83-b430-3d5f7f38d69a,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FC24CEEA,assess project resource needs,assess project resource needs,en,EU,project_delivery,esco,http://data.europa.eu/esco/skill/b2235ce8-d0f0-4954-9b60-e2c1aeeadab5,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F4DBDF24,assess railway operations,assess railway operations,en,EU,transferable,esco,http://data.europa.eu/esco/skill/016cee6c-9e95-466c-bd51-d63327751aa2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D343E1C2,assess supplier risks,assess supplier risks,en,EU,transferable,esco,http://data.europa.eu/esco/skill/96ec2d53-4f41-4172-8ef2-70742c4bb540,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BA240AE5,assessment of risks and threats,assessment of risks and threats,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
