occupation_code,alias,normalised_alias,alias_type,country_code,industry_context,language_code,source_id,source_record_id,source_name,confidence,verification_status,review_status,reviewed_by,reviewed_at,review_notes,taxonomy_version
CPX-OCC-CBE-001,"Metal plate workers, smiths, moulders and related occupations n.e.c.",metal plate workers smiths moulders and related occupations n.e.c.,alternative_title,GB,"Metal plate workers, smiths, moulders and related occupations",en,uk-soc,uk-soc:d5ne,UK Standard Occupational Classification 2020,0.0693,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Metal working machine operatives,metal working machine operatives,alternative_title,GB,Metal working machine operatives,en,uk-soc,uk-soc:b3ye,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Metal working machine operatives,metal working machine operatives,alternative_title,GB,Metal working machine operatives,en,uk-soc,uk-soc:c3qk,UK Standard Occupational Classification 2020,0.0633,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Metal working machine operatives,metal working machine operatives,alternative_title,GB,Metal working machine operatives,en,uk-soc,uk-soc:d3kc,UK Standard Occupational Classification 2020,0.07,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Metal working machine operatives n.e.c.,metal working machine operatives n.e.c.,alternative_title,GB,Metal working machine operatives,en,uk-soc,uk-soc:b3ye,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Metal working machine operatives n.e.c.,metal working machine operatives n.e.c.,alternative_title,GB,Metal working machine operatives,en,uk-soc,uk-soc:c3qk,UK Standard Occupational Classification 2020,0.0633,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-013,Metal working maintenance/service technicians,metal working maintenance/service technicians,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b3ve,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-016,Metal working maintenance/service technicians,metal working maintenance/service technicians,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b3vu,UK Standard Occupational Classification 2020,0.2737,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-013,Metal working maintenance/service technicians,metal working maintenance/service technicians,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4ct,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Metal working maintenance/service technicians,metal working maintenance/service technicians,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4di,UK Standard Occupational Classification 2020,0.07,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-013,Metal working maintenance/service technicians,metal working maintenance/service technicians,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4do,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-012,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b3uu,UK Standard Occupational Classification 2020,0.1967,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-013,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b3ve,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-016,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b3vf,UK Standard Occupational Classification 2020,0.206,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-016,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b3vu,UK Standard Occupational Classification 2020,0.2737,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-013,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b3wp,UK Standard Occupational Classification 2020,0.2726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b3ws,UK Standard Occupational Classification 2020,0.1629,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b3xy,UK Standard Occupational Classification 2020,0.1615,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-013,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4ct,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4di,UK Standard Occupational Classification 2020,0.07,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-013,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4do,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-012,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4dv,UK Standard Occupational Classification 2020,0.1633,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-012,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4hf,UK Standard Occupational Classification 2020,0.1633,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-009,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4jc,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4rv,UK Standard Occupational Classification 2020,0.0708,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b6me,UK Standard Occupational Classification 2020,0.0708,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-020,Metal working production and maintenance fitters,metal working production and maintenance fitters,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:f4gm,UK Standard Occupational Classification 2020,0.2726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-012,Metal working production and maintenance fitters n.e.c.,metal working production and maintenance fitters n.e.c.,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b3uu,UK Standard Occupational Classification 2020,0.1967,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Metal working production and maintenance fitters n.e.c.,metal working production and maintenance fitters n.e.c.,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b3xy,UK Standard Occupational Classification 2020,0.1615,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-012,Metal working production and maintenance fitters n.e.c.,metal working production and maintenance fitters n.e.c.,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4dv,UK Standard Occupational Classification 2020,0.1633,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-012,Metal working production and maintenance fitters n.e.c.,metal working production and maintenance fitters n.e.c.,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4hf,UK Standard Occupational Classification 2020,0.1633,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-009,Metal working production and maintenance fitters n.e.c.,metal working production and maintenance fitters n.e.c.,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4jc,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Metal working production and maintenance fitters n.e.c.,metal working production and maintenance fitters n.e.c.,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b4rv,UK Standard Occupational Classification 2020,0.0708,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Metal working production and maintenance fitters n.e.c.,metal working production and maintenance fitters n.e.c.,alternative_title,GB,Metal working production and maintenance fitters,en,uk-soc,uk-soc:b6me,UK Standard Occupational Classification 2020,0.0708,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-010,Meteorologists,meteorologists,alternative_title,GB,Physical scientists,en,uk-soc,uk-soc:d8fx,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-015,Midwifery nurses,midwifery nurses,alternative_title,GB,Midwifery nurses,en,uk-soc,uk-soc:c8cl,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,mine electrical engineers,mine electrical engineers,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/e69697d0-2639-4aad-b73a-05e0b98357b1,ESCO occupations and skills,0.2003,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,mine electrical technician,mine electrical technician,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/e69697d0-2639-4aad-b73a-05e0b98357b1,ESCO occupations and skills,0.2003,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-007,mine engineer,mine engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,ESCO occupations and skills,0.1243,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-004,mine hydrologist,mine hydrologist,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/efc75d4e-dfbf-4178-929c-0ae198801c36,ESCO occupations and skills,0.1958,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-015,mine instrumentation engineer,mine instrumentation engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/e6800524-eec2-4c33-af0e-6f36d1d679bc,ESCO occupations and skills,0.1653,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-013,mine operations manager,mine operations manager,alternative_title,EU,Business and Operations,en,esco,http://data.europa.eu/esco/occupation/fcbb66f5-843b-4152-9ce4-e7b19c2a88d9,ESCO occupations and skills,0.2008,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-007,mine planning engineer,mine planning engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,ESCO occupations and skills,0.1243,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,mines electrical engineer,mines electrical engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/e69697d0-2639-4aad-b73a-05e0b98357b1,ESCO occupations and skills,0.2003,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-001,Mining and quarry workers and related operatives,mining and quarry workers and related operatives,alternative_title,GB,Mining and quarry workers and related operatives,en,uk-soc,uk-soc:b1tc,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-017,Mining and quarry workers and related operatives,mining and quarry workers and related operatives,alternative_title,GB,Mining and quarry workers and related operatives,en,uk-soc,uk-soc:c8zx,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mining and quarry workers and related operatives,mining and quarry workers and related operatives,alternative_title,GB,Mining and quarry workers and related operatives,en,uk-soc,uk-soc:d3pj,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mining and quarry workers and related operatives,mining and quarry workers and related operatives,alternative_title,GB,Mining and quarry workers and related operatives,en,uk-soc,uk-soc:d3sm,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mining and quarry workers and related operatives,mining and quarry workers and related operatives,alternative_title,GB,Mining and quarry workers and related operatives,en,uk-soc,uk-soc:d3tk,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mining and quarry workers and related operatives,mining and quarry workers and related operatives,alternative_title,GB,Mining and quarry workers and related operatives,en,uk-soc,uk-soc:d3ts,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-017,Mining and quarry workers and related operatives n.e.c.,mining and quarry workers and related operatives n.e.c.,alternative_title,GB,Mining and quarry workers and related operatives,en,uk-soc,uk-soc:c8zx,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mining and quarry workers and related operatives n.e.c.,mining and quarry workers and related operatives n.e.c.,alternative_title,GB,Mining and quarry workers and related operatives,en,uk-soc,uk-soc:d3pj,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mining and quarry workers and related operatives n.e.c.,mining and quarry workers and related operatives n.e.c.,alternative_title,GB,Mining and quarry workers and related operatives,en,uk-soc,uk-soc:d3sm,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,mining electrical engineer,mining electrical engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/e69697d0-2639-4aad-b73a-05e0b98357b1,ESCO occupations and skills,0.2003,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,mining electrical equipment officer,mining electrical equipment officer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/e69697d0-2639-4aad-b73a-05e0b98357b1,ESCO occupations and skills,0.2003,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-007,mining engineer,mining engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,ESCO occupations and skills,0.1243,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-015,Mining engineers,mining engineers,alternative_title,GB,Civil engineers,en,uk-soc,uk-soc:b3ma,UK Standard Occupational Classification 2020,0.135,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Mining engineers,mining engineers,alternative_title,GB,Civil engineers,en,uk-soc,uk-soc:b4ku,UK Standard Occupational Classification 2020,0.1665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Mining engineers,mining engineers,alternative_title,GB,Civil engineers,en,uk-soc,uk-soc:b4ky,UK Standard Occupational Classification 2020,0.1665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Mining engineers,mining engineers,alternative_title,GB,Civil engineers,en,uk-soc,uk-soc:b4lj,UK Standard Occupational Classification 2020,0.1665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-004,mining hydrologist,mining hydrologist,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/efc75d4e-dfbf-4178-929c-0ae198801c36,ESCO occupations and skills,0.1958,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,"Mixer, fluid",mixer fluid,alternative_title,GB,Chemical and related process operatives,en,uk-soc,uk-soc:c9wq,UK Standard Occupational Classification 2020,0.0726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mobile machine drivers and operatives n.e.c.,mobile machine drivers and operatives n.e.c.,alternative_title,GB,Mobile machine drivers and operatives n.e.c.,en,uk-soc,uk-soc:d3mr,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mobile machine drivers and operatives n.e.c.,mobile machine drivers and operatives n.e.c.,alternative_title,GB,Mobile machine drivers and operatives n.e.c.,en,uk-soc,uk-soc:d3sf,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mobile machine drivers and operatives n.e.c.,mobile machine drivers and operatives n.e.c.,alternative_title,GB,Mobile machine drivers and operatives n.e.c.,en,uk-soc,uk-soc:d3so,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mobile machine drivers and operatives n.e.c.,mobile machine drivers and operatives n.e.c.,alternative_title,GB,Mobile machine drivers and operatives n.e.c.,en,uk-soc,uk-soc:d3th,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mobile machine drivers and operatives n.e.c.,mobile machine drivers and operatives n.e.c.,alternative_title,GB,Mobile machine drivers and operatives n.e.c.,en,uk-soc,uk-soc:d3tp,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mobile machine drivers and operatives n.e.c.,mobile machine drivers and operatives n.e.c.,alternative_title,GB,Mobile machine drivers and operatives n.e.c.,en,uk-soc,uk-soc:d3tw,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mobile machine drivers and operatives n.e.c.,mobile machine drivers and operatives n.e.c.,alternative_title,GB,Mobile machine drivers and operatives n.e.c.,en,uk-soc,uk-soc:f1pj,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Mobile machine drivers and operatives n.e.c.,mobile machine drivers and operatives n.e.c.,alternative_title,GB,Mobile machine drivers and operatives n.e.c.,en,uk-soc,uk-soc:f2rr,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-001,Movie Project Management Specialist,movie project management specialist,alternative_title,US,Project and Programme Management,en,onet,13-1082.00:Movie Project Management Specialist,O*NET database,0.1794,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-006,multiple unit designer,multiple unit designer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/7c2fbf7d-b934-4f62-8167-0ed90fb2a16f,ESCO occupations and skills,0.1142,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-006,multiple unit engineer,multiple unit engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/7c2fbf7d-b934-4f62-8167-0ed90fb2a16f,ESCO occupations and skills,0.1142,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-018,Museum managers and proprietors,museum managers and proprietors,alternative_title,GB,Leisure and sports managers and proprietors,en,uk-soc,uk-soc:d4oo,UK Standard Occupational Classification 2020,0.1629,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-015,National government administrative occupations,national government administrative occupations,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:a1id,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-015,National government administrative occupations,national government administrative occupations,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:a1ie,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-009,National government administrative occupations,national government administrative occupations,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:a5bw,UK Standard Occupational Classification 2020,0.07,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-009,National government administrative occupations,national government administrative occupations,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:a5bx,UK Standard Occupational Classification 2020,0.07,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-009,National government administrative occupations,national government administrative occupations,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:f2jw,UK Standard Occupational Classification 2020,0.095,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-009,National government administrative occupations,national government administrative occupations,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:f2lh,UK Standard Occupational Classification 2020,0.1021,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-009,National government administrative occupations,national government administrative occupations,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:f2lk,UK Standard Occupational Classification 2020,0.095,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-015,National government administrative occupations n.e.c.,national government administrative occupations n.e.c.,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:a1id,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-015,National government administrative occupations n.e.c.,national government administrative occupations n.e.c.,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:a1ie,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-009,National government administrative occupations n.e.c.,national government administrative occupations n.e.c.,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:a5bw,UK Standard Occupational Classification 2020,0.07,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-009,National government administrative occupations n.e.c.,national government administrative occupations n.e.c.,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:a5bx,UK Standard Occupational Classification 2020,0.07,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-009,National government administrative occupations n.e.c.,national government administrative occupations n.e.c.,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:f2lk,UK Standard Occupational Classification 2020,0.095,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-009,National government benefits officers,national government benefits officers,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:f2jw,UK Standard Occupational Classification 2020,0.095,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-009,National government revenue officers,national government revenue officers,alternative_title,GB,National government administrative occupations,en,uk-soc,uk-soc:f2lh,UK Standard Occupational Classification 2020,0.1021,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-010,Natural and social science professionals n.e.c.,natural and social science professionals n.e.c.,alternative_title,GB,Natural and social science professionals n.e.c.,en,uk-soc,uk-soc:d8ga,UK Standard Occupational Classification 2020,0.1726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,naval engineer,naval engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,ESCO occupations and skills,0.1125,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-001,Network managers,network managers,alternative_title,GB,IT managers,en,uk-soc,uk-soc:c7lv,UK Standard Occupational Classification 2020,0.2583,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Network managers,network managers,alternative_title,GB,IT managers,en,uk-soc,uk-soc:f4ap,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-001,News Director,news director,alternative_title,US,,en,onet,27-2012.05:News Director,O*NET database,0.0621,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-001,News Technical Director,news technical director,alternative_title,US,,en,onet,27-2012.05:News Technical Director,O*NET database,0.0621,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-001,Newscast Director,newscast director,alternative_title,US,,en,onet,27-2012.05:Newscast Director,O*NET database,0.0621,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-014,Non-commissioned officers and other ranks,non-commissioned officers and other ranks,alternative_title,GB,Non-commissioned officers and other ranks,en,uk-soc,uk-soc:b4fy,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-014,Non-commissioned officers and other ranks n.e.c.,non-commissioned officers and other ranks n.e.c.,alternative_title,GB,Non-commissioned officers and other ranks,en,uk-soc,uk-soc:b4fy,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear decommissioning engineer,nuclear decommissioning engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear engineering adviser,nuclear engineering adviser,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear engineering consultant,nuclear engineering consultant,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear engineering expert,nuclear engineering expert,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear engineering specialist,nuclear engineering specialist,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear engineers,nuclear engineers,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Nuclear engineers,nuclear engineers,alternative_title,GB,Engineering professionals n.e.c.,en,uk-soc,uk-soc:b4kx,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear facility engineer,nuclear facility engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear power engineer,nuclear power engineer,alternative_title,EU,Energy and Utilities,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear safety engineer,nuclear safety engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear technology engineer,nuclear technology engineer,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear technology engineering adviser,nuclear technology engineering adviser,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear technology engineering consultant,nuclear technology engineering consultant,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,nuclear technology engineering expert,nuclear technology engineering expert,alternative_title,EU,,en,esco,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ESCO occupations and skills,0.118,source_mapped,not_reviewed,,,,2026.1
